Centroid LON,Centroid LAT,Shelf,Sector,Fig2A,Fig2B,Fig2C,Fig3A,Fig3B,Fig3C,Fig4A,Fig4B,Fig4C,Fig5A
152.398,-21.4247,2,3,0.013537114,1.241004027,0.180076819,11,1.359589956,0.486119144,2,2,0,0
149.649,-21.9316,1,3,0.063180958,0.697150683,0.309767437,28.42857143,0.586097128,0.691370412,0,0,0,0
149.9612,-21.9187,1,3,0.243172669,0.647903289,0.291709804,48.42857143,0.552124349,0.691019766,0,0,0,0
149.7303,-21.9428,1,3,0.117946784,0.937918371,0.300292066,35.85714286,0.443718113,0.681371663,0,0,0,0
149.6606,-21.9501,1,3,0.032161314,1.03147533,0.350369156,23.85714286,0.591512512,0.681542532,0,0,0,0
149.5785,-21.9565,1,3,0.012375259,1.150807897,0.444653996,13.57142857,0.443856182,0.73306372,0,0,0,0
149.5994,-21.9582,1,3,0.023608234,1.408375422,0.43295434,17.28571429,0.549550528,0.717009804,0,0,0,0
151.1033,-21.0296,2,3,0.072193396,1.514708963,0.269193153,13.85714286,0.702671418,0.641636142,1,1,0,0
151.1515,-21.0348,2,3,0.068498469,1.501699937,0.312598011,14.71428571,0.696078815,0.782312925,0,0,0,0
151.2801,-21.0416,2,3,0.028026738,0.968229397,0.372451394,8.142857143,0.790901892,0.697959184,1,1,0,0
151.4087,-21.037,2,3,0.001379913,1.130307912,0.51376538,5.857142857,1.063612274,0.661764706,2,3,1,0
151.4803,-21.0389,2,3,0.013015767,1.024273049,0.398956643,9,0.916245695,0.548185148,2,2,0,0
151.421,-21.0419,2,3,0.003718965,1.12689303,0.533579412,4.857142857,1.271527431,0.662698413,2,3,1,0
151.3793,-21.0496,2,3,0.001476656,0.9867689,0.540159899,5,0.748331477,0.682539683,2,4,2,2
151.0711,-21.0706,2,3,0.016409534,0.729372842,0.289965662,11.42857143,0.730082758,0.719466248,0,0,0,0
151.6,-21.3338,2,3,0.006868762,0.534422361,0.291433043,6.285714286,0.793937948,0.600899101,1,1,0,0
151.703,-21.3329,2,3,0.008068727,1.155755336,0.521028444,7.571428571,1.014081466,0.722981366,0,0,0,0
151.6233,-21.3374,2,3,0.006775963,1.376536073,0.299845974,7,0.857142857,0.551020408,1,1,0,0
151.7238,-21.3472,2,3,0.022520996,0.971054657,0.425823114,8.714285714,0.931593828,0.783773292,0,0,0,0
151.8265,-21.3463,2,3,0.084692502,1.213157746,0.489299801,15.42857143,0.294312417,0.779813665,0,0,0,0
151.8576,-21.3712,2,3,0.035873822,0.932010968,0.438294086,12.42857143,0.557165062,0.791716687,0,0,0,0
152.3339,-21.4296,2,3,0.00805018,1.03588175,0.346115171,12.71428571,1.268800874,0.655402587,1,1,0,0
152.1282,-21.437,2,3,0.031178125,0.578620661,0.32088679,10.71428571,0.529933609,0.845553221,0,0,0,0
152.4035,-21.4522,2,3,0.004103847,1.457071307,0.345045255,5.285714286,1.363012747,0.450340136,2,2,0,0
152.4564,-21.4437,2,3,0.004594185,0.964801342,0.308921833,6.714285714,1.130065679,0.475198413,2,2,0,0
152.4391,-21.465,2,3,0.006301429,1.244219286,0.22418497,8.714285714,1.010692632,0.481962482,2,2,0,0
149.6799,-21.9591,1,3,0.031373777,1.072735498,0.404716775,24.28571429,0.478849062,0.67372807,0,0,0,0
149.82,-21.9713,1,3,0.097664516,0.814227118,0.356129372,40.42857143,0.632051344,0.695968275,0,0,0,0
149.8934,-21.9702,1,3,0.021299155,1.089082558,0.291423769,16.42857143,0.66014453,0.603556166,0,0,0,0
149.5726,-21.9817,1,3,0.035275124,0.468679305,0.447193575,27.85714286,0.468700368,0.757875225,0,0,0,0
149.6634,-21.9764,1,3,0.095666121,0.831222334,0.373538912,41.14285714,0.453941323,0.711406559,0,0,0,0
151.5294,-21.0146,2,3,0.025418665,0.731758811,0.398687971,18.14285714,0.92198863,0.718536157,1,1,0,0
150.9391,-21.6488,1,3,0.423511967,0.886119336,0.320443698,25.42857143,0.690112384,0.693029999,0,0,0,0
150.9454,-21.6637,1,3,0,NaN,0,0,NaN,0,7,7,0,0
150.9123,-21.6732,1,3,0.017505601,0.637579541,0.393389782,7,0.43643578,0.646176046,0,0,0,0
151.4337,-21.0715,2,3,0.01357617,1.530138627,0.525529399,6.142857143,0.712250829,0.742063492,1,2,1,0
151.369,-21.0794,2,3,0.005833211,0.611907382,0.542785353,7.428571429,0.728488343,0.796203796,1,2,1,0
151.6738,-21.3771,2,3,0.030790001,1.176571004,0.337241923,11.57142857,0.652182233,0.711451247,0,0,0,0
151.711,-21.3738,2,3,0.010552018,0.487462427,0.410381963,6.714285714,0.630208791,0.680952381,0,0,0,0
151.6951,-21.3808,2,3,0.009591148,0.841380912,0.305198899,7,0.571428571,0.710714286,0,0,0,0
151.9018,-21.399,2,3,0.007487684,0.816151014,0.519719453,7.714285714,0.659772307,0.764005602,0,0,0,0
151.793,-21.4105,2,3,0.059204299,0.500683297,0.374814976,15.71428571,0.570027306,0.752813853,0,0,0,0
151.6488,-21.4189,2,3,0.116418256,0.478586435,0.354384412,18.85714286,0.52446279,0.693236715,0,0,0,0
152.3835,-21.4721,2,3,0.012035721,0.771896014,0.251239708,10.57142857,1.457142806,0.486763237,2,2,0,0
152.1324,-21.4927,2,3,0.007957365,0.759962785,0.427181539,7,0.872871561,0.848214286,0,0,0,0
152.207,-21.4994,2,3,0.01196281,0.883250815,0.271382765,9.285714286,0.968660801,0.557692308,2,2,0,0
152.5783,-21.0231,3,3,0.004644389,1.486966705,0.342857143,4.714285714,2.283677325,0.428571429,4,6,2,3
152.6241,-21.0394,3,3,0.015598458,1.637768764,0.4,11.57142857,2.274912603,0.571428571,3,5,2,3
152.5622,-21.0603,3,3,0.006043264,1.655935941,0.399969636,8.857142857,1.886338419,0.568322981,2,3,1,1
149.8788,-21.9856,1,3,0.204210375,0.937111958,0.324725177,43.57142857,0.527845093,0.694482237,0,0,0,0
149.8785,-21.9804,1,3,0,NaN,0,0,NaN,0,7,7,0,0
149.8116,-21.9888,1,3,0.03078917,1.207172632,0.317172618,22.28571429,0.636016755,0.721921597,0,0,0,0
149.848,-21.9897,1,3,0.012826909,0.848666941,0.304385395,16.42857143,0.910237233,0.637896825,0,0,0,0
151.2379,-21.0961,2,3,0.091203317,0.805525149,0.314257835,22.85714286,0.635720556,0.814671815,0,0,0,0
151.4696,-21.1052,2,3,0.009787172,0.877685809,0.443162157,7.571428571,0.726843784,0.728571429,1,2,1,0
151.2265,-21.1212,2,3,0.005270388,1.036075107,0.238664663,5.571428571,0.926039879,0.626984127,1,1,0,0
151.2117,-21.1216,2,3,0.018662172,1.07381424,0.307849737,9.428571429,0.823495651,0.753371628,0,0,0,0
151.1382,-21.1226,2,3,0.038817317,0.895026481,0.319540796,12.57142857,0.907953834,0.585497835,1,1,0,0
151.0746,-21.1239,2,3,0.065387907,0.838252283,0.449330867,18.42857143,0.677648271,0.738427804,0,0,0,0
151.1779,-21.1378,2,3,0.037746356,0.894997821,0.284592666,13.71428571,0.69394079,0.718831169,0,0,0,0
151.353,-21.1395,2,3,0.013584317,0.94364932,0.286550023,7.857142857,0.806379522,0.635204082,1,1,0,0
151.3039,-21.1563,2,3,0.008339121,0.932348169,0.24515405,9.428571429,0.850376679,0.654195011,0,0,0,0
151.5866,-21.4433,2,3,0.08033494,0.459747668,0.275642014,22.57142857,0.483200664,0.667917167,0,0,0,0
151.6743,-21.4518,2,3,0.023059397,1.092271962,0.402440128,10,0.602771377,0.80255102,0,0,0,0
151.9153,-21.4431,2,3,0.031756713,0.882293601,0.39142383,13.28571429,0.576047107,0.806645735,0,0,0,0
151.853,-21.4603,2,3,0.006349227,1.394255993,0.218634329,6,1.009216785,0.429651861,2,2,0,0
152.4687,-21.0104,3,3,0.006812476,2.446309378,0.342857143,11.57142857,2.456945215,0.428571429,3,5,2,1
152.5495,-21.0586,3,3,0.001698009,1.812378255,0.4,7.285714286,1.95351594,0.571428571,3,5,2,3
152.5342,-21.0728,3,3,0.002428702,1.418093895,0.256782907,6.428571429,1.694192452,0.423809524,3,3,0,0
152.5444,-21.1044,3,3,0.017982285,1.116730736,0.394674634,10.42857143,1.527095205,0.591053391,2,3,1,1
152.5138,-21.1144,3,3,0.015627437,1.532294798,0.404407281,9.428571429,1.33857441,0.592063492,2,3,1,1
152.7754,-21.1097,3,3,0.059037754,2.027146091,0.257142852,21.85714286,2.066169417,0.414285714,3,4,1,1
152.6301,-21.1185,3,3,0.043508084,1.603971136,0.306565001,14.28571429,1.714506732,0.452941176,2,2,0,0
150.2584,-21.5191,1,3,0.168949285,1.460069385,0.278975306,19.71428571,0.784574379,0.641862745,0,0,0,0
150.1515,-21.5251,1,3,0.060170118,0.862138311,0.319668635,21.71428571,0.546012998,0.606831132,0,0,0,0
150.2474,-21.6188,1,3,0.052887108,0.813606417,0.28756618,20.71428571,0.566917247,0.55515873,0,0,0,0
151.3551,-21.1641,2,3,0.013752414,1.211543863,0.262877718,7.714285714,0.881463326,0.572252747,1,1,0,0
151.3719,-21.1592,2,3,0.011795237,0.892337348,0.233367692,7.857142857,0.913142487,0.554761905,2,2,0,0
151.3638,-21.1611,2,3,0.002941437,1.001535064,0.293349707,6.285714286,1.042072924,0.519284637,2,2,0,0
151.3598,-21.172,2,3,0.015867479,1.004018249,0.268308172,8.714285714,0.893104162,0.60416192,1,1,0,0
151.3707,-21.1708,2,3,0.017526097,0.735491873,0.282588357,9.428571429,0.869992559,0.598920102,1,1,0,0
151.4295,-21.1637,2,3,0.01199001,1.752770537,0.298828649,8.142857143,0.949747932,0.649159664,1,1,0,0
151.4299,-21.1712,2,3,0.015307641,1.709327701,0.32385469,7.857142857,0.880020035,0.631302521,1,1,0,0
151.4347,-21.1682,2,3,0.031745635,2.099832068,0.359602289,8.857142857,0.989495644,0.588278388,1,1,0,0
151.0382,-21.1781,2,3,0.154030822,0.558335421,0.361276519,27.42857143,0.576017492,0.69447339,0,0,0,0
151.0136,-21.2158,2,3,0.031524452,0.814021196,0.32895034,11.57142857,0.881110226,0.691178092,0,0,0,0
152.4896,-21.0073,3,3,0.00337567,2.373102288,0.285714286,7.428571429,2.527828351,0.285714286,4,6,2,1
152.2004,-21.0186,3,3,0.001611335,2.034711526,0.257142857,5.714285714,1.775234726,0.428571429,3,4,1,0
152.2343,-21.0201,3,3,0.003038372,1.602703512,0.383880119,5,1.743559577,0.5,2,3,1,0
152.076,-21.0334,3,3,0.003566293,1.251292068,0.202543603,7.142857143,2.006821699,0.303571429,3,4,1,0
152.0952,-21.0419,3,3,0.005589414,1.244513346,0.268166731,7.714285714,1.525952894,0.438528139,2,2,0,0
152.2027,-21.0514,3,3,0.008424046,0.98081854,0.254761174,8.571428571,1.419082907,0.483673469,2,2,0,0
152.1893,-21.0667,2,3,0.002271899,1.069182677,0.333257788,6,1.319371343,0.510869565,2,2,0,0
152.2302,-21.0633,3,3,0.005851899,0.894206086,0.335753754,6.142857143,1.167972948,0.514285714,2,2,0,0
152.6567,-21.1023,3,3,0.015081444,1.153734343,0.257142857,9.714285714,1.602176468,0.428571429,2,3,1,0
152.5001,-21.1391,2,3,0.004703671,1.217894418,0.259612729,6,1.632993162,0.486772487,3,3,0,0
152.5281,-21.1378,2,3,0.005686054,2.004625485,0.441325931,8.857142857,2.013805112,0.616132167,2,3,1,1
152.5438,-21.139,2,3,0.017797534,1.916149444,0.50510618,10.85714286,1.972879953,0.622578692,2,3,1,1
152.5115,-21.1756,2,3,0.00872263,1.749300137,0.420682093,10.14285714,1.703313301,0.589514652,2,3,1,1
152.5851,-21.1727,2,3,0,NaN,0,0,NaN,0,7,7,0,0
152.6057,-21.1628,3,3,0.000697019,1.851553279,0.2,3.428571429,1.858881334,0.285714286,4,5,1,1
150.2202,-21.6529,1,3,0.033956025,0.624792333,0.2525279,22.28571429,0.652682474,0.520880206,0,0,0,0
150.2243,-21.6577,1,3,0.013308488,1.208933278,0.24852674,17.71428571,0.638439445,0.54206402,0,0,0,0
150.3401,-21.6511,1,3,0.020710681,0.891353024,0.32521483,13.28571429,0.708372864,0.566420361,0,0,0,0
150.3349,-21.6651,1,3,0.098780621,0.778449319,0.282218566,20.85714286,0.53060461,0.622340754,0,0,0,0
151.2127,-21.1942,2,3,0.076507364,0.549837157,0.283845831,21,0.612295286,0.747857143,0,0,0,0
151.2748,-21.2016,2,3,0.069221538,0.742196026,0.346209898,16.85714286,0.547381534,0.769433465,0,0,0,0
151.1954,-21.217,2,3,0.047835488,0.602457919,0.256245478,11.85714286,0.702971869,0.708539826,0,0,0,0
151.417,-21.2125,2,3,0.031564258,1.636356959,0.364732652,12.42857143,0.744498769,0.734950344,0,0,0,0
151.3992,-21.2401,2,3,0.063267348,1.222242825,0.403070697,11.57142857,0.802753986,0.733054859,0,0,0,0
151.2981,-21.2481,2,3,0.026994172,0.792603237,0.368944252,12.42857143,0.676144805,0.746088435,0,0,0,0
151.1819,-21.2553,2,3,0.045227646,1.128896336,0.410633091,16.28571429,0.710544365,0.724706745,0,0,0,0
152.4641,-21.0646,3,3,0.004312124,0.953446474,0.38561793,6.857142857,1.720232946,0.674242424,2,2,0,0
152.2017,-21.0753,2,3,0.002655645,0.952907917,0.336647822,5.428571429,1.169203152,0.539455782,2,2,0,0
152.2377,-21.0863,2,3,0.002864384,1.025788041,0.315825397,5.714285714,1.20701077,0.495238095,2,2,0,0
152.2811,-21.086,3,3,0.005396807,1.19910334,0.404142207,5.857142857,1.068170168,0.546031746,2,2,0,0
152.5013,-21.0862,3,3,0.003564414,1.568031711,0.399873936,6.285714286,1.720130769,0.5,3,4,1,0
152.488,-21.1013,3,3,0.006102616,1.216985639,0.4,5.857142857,1.419671435,0.571428571,3,5,2,3
152.1435,-21.0894,2,3,0.002961115,1.075950424,0.25815205,5.142857143,1.119413427,0.514285714,2,2,0,0
152.5876,-21.1825,2,3,0.076441436,2.043241122,0.257272301,24.28571429,1.852287466,0.458130349,2,2,0,0
152.5474,-21.1843,2,3,2.12E-05,2.645751311,0.142857143,0.142857143,2.645751311,0.142857143,6,7,1,4
152.5228,-21.2008,2,3,0.018814804,1.844436048,0.366476736,10.28571429,1.904095245,0.553703704,2,2,0,0
152.5464,-21.2047,2,3,0.013505165,2.059063446,0.24146601,8.285714286,1.959382441,0.37987013,3,3,0,0
152.5427,-21.2276,2,3,0.0286696,1.866164635,0.265995125,12,1.917874016,0.51814059,2,2,0,0
152.5617,-21.2225,2,3,0.011367732,1.633237176,0.256143882,12,1.961433716,0.469494048,2,2,0,0
143.5165,-10.543,2,1,0.024440801,0.374223169,0.655310163,24.14285714,0.538689073,0.721505782,0,0,0,0
143.9103,-10.544,3,1,0.00414429,2.410508173,0.431649714,4.285714286,1.210295342,0.464285714,2,3,1,0
143.701,-10.5444,2,1,0.007785719,1.887061878,0.367765701,11.42857143,1.022736322,0.573175634,1,1,0,0
143.7391,-10.5445,2,1,0.005967827,1.630009884,0.679994323,11,1.279204298,0.700513539,1,3,2,1
142.3481,-10.5491,1,1,0.000693673,2.645751311,0.057142857,1.714285714,2.645751311,0.142857143,6,6,0,0
142.3765,-10.5524,1,1,0.000485046,2.645751311,0.057142857,1.714285714,2.645751311,0.142857143,6,6,0,0
143.4877,-10.5539,2,1,0.005848395,1.002711188,0.6709678,11.42857143,0.808064818,0.665197897,0,1,1,1
142.3287,-10.5566,1,1,0.000547716,2.645751311,0.057142857,0.428571429,2.645751311,0.142857143,6,6,0,0
143.9204,-10.5556,3,1,0.020084659,2.642154423,0.274867697,3.428571429,1.504814803,0.244505495,4,4,0,0
143.2514,-10.5602,2,1,0.068327227,0.922014436,0.378672032,31.28571429,0.872962554,0.730759941,0,0,0,0
143.463,-10.5637,2,1,0.016800095,1.058035431,0.548703479,11.71428571,0.804908844,0.662637363,0,1,1,1
143.4158,-10.5657,2,1,0.020769202,0.514671228,0.448613121,22.71428571,0.553804447,0.672043567,0,0,0,0
143.9146,-10.5728,3,1,0.02354928,2.645395443,0.413902799,7.714285714,1.527787131,0.439393939,3,4,1,1
143.9239,-10.5882,3,1,0.007107982,2.645504022,0.332234929,3.285714286,1.79809463,0.401785714,4,5,1,0
143.4885,-10.5954,2,1,0.016841944,1.850266901,0.620921065,12.85714286,1.092058878,0.576556519,0,0,0,0
142.6189,-10.596,1,1,0.033485131,0.588991529,0.4953418,41.14285714,0.624330918,0.759175184,0,0,0,0
143.909,-10.5963,3,1,0.000885379,2.645624185,0.199095148,1.571428571,1.717676693,0.261904762,5,5,0,0
143.0901,-10.5978,1,1,0.033697012,0.534870264,0.341670346,35.42857143,0.680715547,0.641314635,0,0,0,0
143.9312,-10.5995,3,1,0.019057381,2.645571775,0.322759141,5.571428571,2.265279771,0.369747899,4,5,1,1
142.2858,-10.6057,1,1,0.00041837,2.645751311,0.057142857,1.714285714,2.645751311,0.142857143,6,6,0,0
143.6765,-10.6029,2,1,0.054167999,0.465849926,0.500996022,23.71428571,0.747514065,0.716956974,0,1,1,1
142.613,-10.6096,1,1,0.016696346,0.868740454,0.575648385,37.28571429,0.606413885,0.741932341,0,0,0,0
143.2972,-10.6114,2,1,0.020752376,0.856202316,0.378844691,23.71428571,0.478147827,0.707756058,0,0,0,0
142.5192,-10.6124,1,1,0.022281657,1.033344615,0.580579433,32.42857143,0.686278011,0.779579468,0,0,0,0
142.9101,-10.5981,1,1,0.156178366,0.534330486,0.438034225,70.14285714,0.540463685,0.708331018,0,0,0,0
142.6467,-10.6241,1,1,0.031502946,1.094648132,0.586197895,43.57142857,0.54163564,0.756794478,0,0,0,0
142.6526,-10.6481,1,1,0.100253421,1.152189156,0.34558227,52.71428571,0.435862458,0.751512548,0,0,0,0
142.6435,-10.6386,1,1,0.024632021,1.136512974,0.473834018,39,0.595291629,0.750393958,0,0,0,0
143.9105,-10.6116,3,1,0.003499334,2.641932351,0.176122928,5,1.96977156,0.214285714,5,5,0,0
142.6263,-10.6125,1,1,0.010293904,1.082770351,0.601351485,34.85714286,0.593842889,0.755162065,0,0,0,0
143.9241,-10.6135,3,1,0.000286216,2.63314092,0.319991071,3.285714286,2.255148838,0.35,4,5,1,0
143.9448,-10.6175,3,1,0.020827893,2.645649013,0.315831084,2.714285714,2.327323748,0.352941176,4,5,1,0
143.7629,-10.6201,2,1,0.002853684,1.787594451,0.673349085,7.571428571,1.309385024,0.555048335,2,4,2,2
143.9128,-10.6212,3,1,0.000417279,2.642057556,0.186713434,2.142857143,2.261104286,0.230769231,5,5,0,0
142.3726,-10.6214,1,1,0.004255882,2.645751311,0.057142857,1.714285714,2.645751311,0.142857143,6,6,0,0
143.9012,-10.623,3,1,0.00232723,2.644857056,0.195472282,4.571428571,1.868391131,0.253246753,5,5,0,0
143.4383,-10.6237,2,1,0.007027451,1.239298334,0.448451696,14.57142857,0.804100889,0.708446712,0,0,0,0
143.4717,-10.6241,2,1,0.003330198,1.324359078,0.450691757,10.85714286,1.114725577,0.612433862,1,2,1,0
143.9083,-10.6243,3,1,0.001025079,2.644499152,0.336394604,3,2.09054308,0.386554622,4,5,1,0
143.9326,-10.6364,3,1,0,NaN,0,0,NaN,0,7,7,0,0
142.6821,-10.6434,1,1,0.014601201,1.233988307,0.279722829,31.71428571,0.637351573,0.69742948,0,0,0,0
142.8489,-10.6515,1,1,0.115385576,0.527268219,0.361587078,65,0.429485266,0.707429242,0,0,0,0
142.7543,-10.6591,1,1,0.02501331,1.033098592,0.471714487,33.28571429,0.544021396,0.701054328,0,0,0,0
142.67,-10.6678,1,1,0.022465981,0.91593897,0.370509351,39.85714286,0.490891151,0.709146261,0,0,0,0
142.684,-10.6678,1,1,0.012632462,0.923926585,0.396135234,34.85714286,0.55516275,0.698121386,0,0,0,0
143.3748,-10.623,2,1,0.016496697,0.427379799,0.419494894,15,0.714920353,0.671519284,0,0,0,0
143.2224,-10.6348,2,1,0.046530375,0.561704128,0.493978156,40,0.559016994,0.670980775,0,0,0,0
143.9403,-10.6372,3,1,0.006716838,2.638112808,0.306451122,10.14285714,1.547843963,0.376652987,3,3,0,0
143.9283,-10.6394,3,1,0,NaN,0,0,NaN,0,7,7,0,0
143.9495,-10.6523,3,1,0.034935434,2.64039685,0.42131112,7.428571429,1.532601017,0.434037267,3,4,1,0
142.2814,-10.6903,1,1,0.002653476,2.645751311,0.057142857,1,2.645751311,0.142857143,6,6,0,0
142.3818,-10.7029,1,1,0.002278349,2.645751311,0.057142857,1.857142857,2.645751311,0.142857143,6,6,0,0
142.3517,-10.7083,1,1,0.002789859,2.645751311,0.057142857,1.857142857,2.645751311,0.142857143,6,6,0,0
143.0376,-10.6471,1,1,0.049444089,0.387147083,0.498229966,34.42857143,0.730746117,0.667002145,0,0,0,0
143.568,-10.6232,2,1,0.063587029,0.623592889,0.505098326,37.85714286,0.75770791,0.679203979,0,0,0,0
143.6525,-10.6329,2,1,0.033414955,1.122454344,0.619119703,14.42857143,1.191633964,0.793956044,0,2,2,1
143.9459,-10.6727,3,1,0.009213859,2.645710186,0.482430861,2.714285714,1.216613224,0.553571429,3,5,2,1
143.8884,-10.6716,3,1,0.016794053,2.645510654,0.200046718,3.285714286,1.832115652,0.30952381,4,5,1,2
142.4386,-10.7105,1,1,0.002109276,2.645751311,0.057142857,1,2.645751311,0.142857143,6,6,0,0
142.3697,-10.7132,1,1,0.000672113,0.702576003,0.398667311,1.857142857,1.22111599,1,0,0,0,0
142.3911,-10.7388,1,1,0.000810561,2.137351793,0.404719128,2.142857143,1.411067366,1,0,0,0,0
142.4147,-10.7135,1,1,0.001433879,2.645751311,0.057142857,1.571428571,2.645751311,0.142857143,6,6,0,0
142.2948,-10.7204,1,1,0.003063047,2.645751311,0.057142857,2.428571429,2.645751311,0.142857143,6,6,0,0
143.9404,-10.3527,3,1,0.009994641,1.453976769,0.34496064,6.857142857,1.036096217,0.561904762,1,3,2,2
142.9019,-10.357,1,1,0.010166355,0.837302301,0.714192456,14.14285714,0.895711497,0.728767264,0,1,1,1
143.9335,-10.3629,3,1,0.008591408,1.740434257,0.47013631,8.857142857,1.218498305,0.571119357,2,3,1,1
142.3626,-10.3681,1,1,0.001148705,2.645751311,0.057142857,0.857142857,2.645751311,0.142857143,6,6,0,0
142.4136,-10.7279,1,1,0.000439105,2.645751311,0.057142857,1.142857143,2.645751311,0.142857143,6,6,0,0
142.4202,-10.7363,1,1,0.000976779,2.645751311,0.057142857,1,2.645751311,0.142857143,6,6,0,0
142.2567,-10.7373,1,1,0.000318718,2.645751311,0.057142857,1.428571429,2.645751311,0.142857143,6,6,0,0
142.4092,-10.7437,1,1,0.001520109,0.926074917,0.39843746,2.142857143,1.411067366,1,0,0,0,0
142.2511,-10.7421,1,1,0.000206385,2.645751311,0.057142857,1.285714286,2.645751311,0.142857143,6,6,0,0
142.3952,-10.7599,1,1,0.000854096,0.358006564,0.398445076,1.428571429,0.793725393,1,0,0,0,0
143.584,-10.3719,2,1,0.040043044,1.074448879,0.271410372,19.14285714,0.901997733,0.673528632,0,0,0,0
143.9322,-10.374,3,1,0.001648334,1.861594279,0.52901773,4.142857143,1.560765486,0.626984127,2,4,2,1
143.558,-10.3765,2,1,0.010154207,1.471647612,0.466962856,9.285714286,1.04543716,0.668942962,0,2,2,2
143.541,-10.378,2,1,0.043915986,1.595746174,0.267191651,14,0.896895629,0.511059116,1,1,0,0
143.9272,-10.3861,3,1,0.008973781,2.358511242,0.67243538,4.857142857,1.045945652,0.797773655,1,4,3,2
143.32,-10.3877,2,1,0.033520564,0.852356054,0.520704746,24.14285714,0.774319385,0.601343418,0,0,0,0
144.4258,-10.3948,3,1,0.00024938,2.393477465,0.550491294,24.57142857,1.473169084,0.474339736,3,4,1,0
142.3723,-10.7593,1,1,0.000391146,2.645751311,0.057142857,0.285714286,2.645751311,0.142857143,6,6,0,0
142.3741,-10.7637,1,1,0.00072983,1.490254537,0.407757304,1.571428571,0.962091386,1,0,0,0,0
142.3867,-10.7678,1,1,4.59E-05,2.645751311,0.057142857,0.571428571,2.645751311,0.142857143,6,6,0,0
142.3977,-10.7723,1,1,1.52E-05,2.645751311,0.057142857,0.571428571,2.645751311,0.142857143,6,6,0,0
142.3179,-10.8389,1,1,1.89E-05,2.645751311,0.057142857,0.571428571,2.645751311,0.142857143,6,6,0,0
142.3573,-10.8435,1,1,1.64E-06,2.645751311,0.057142857,0.285714286,2.645751311,0.142857143,6,6,0,0
142.3483,-10.8446,1,1,2.15E-05,2.645751311,0.057142857,0.428571429,2.645751311,0.142857143,6,6,0,0
143.9386,-10.396,3,1,0.007186532,1.87175769,0.620101737,4.714285714,0.854774667,0.755952381,1,4,3,2
143.6801,-10.4057,2,1,0.018873166,1.234234589,0.507607149,19.85714286,0.721292539,0.718646433,0,2,2,1
143.4892,-10.4067,2,1,0.038007498,1.579886033,0.472093196,25,0.961110469,0.557173694,1,1,0,0
143.5506,-10.4087,2,1,0.029192677,1.239133815,0.421815348,25.85714286,0.781632914,0.695451177,0,1,1,1
143.2476,-10.413,2,1,0.052332448,1.499116922,0.667048656,12,1.105541597,0.881740064,0,1,1,1
142.197,-10.4223,1,1,0.007987731,2.645751311,0.057142857,1.285714286,2.645751311,0.142857143,6,6,0,0
143.9315,-10.426,3,1,0.006579137,2.590402603,0.628557885,4,0.924211376,0.678571429,2,5,3,1
143.7418,-10.4278,2,1,0.005477839,1.71523354,0.640839515,8.857142857,1.137335062,0.645238095,1,2,1,0
143.9098,-10.4352,3,1,0.005684464,2.581300207,0.485714286,2,1.154700538,0.571428571,3,6,3,4
143.5912,-10.4398,2,1,0.007589499,0.992941782,0.630575378,13,0.773067355,0.795737992,0,1,1,1
142.3398,-10.8874,1,1,0,NaN,0,0,NaN,0,7,7,0,0
143.9584,-10.6814,3,1,0,NaN,0,0,NaN,0,7,7,0,0
143.9127,-10.4401,3,1,0.001713304,2.61602308,0.485714286,1.142857143,1.280868846,0.571428571,3,6,3,4
143.3814,-10.4415,2,1,0.020955735,1.064085903,0.463189035,17.85714286,0.929458624,0.756501035,0,1,1,1
143.9204,-10.4473,3,1,0.000653842,2.591061538,0.628558888,1.857142857,0.847318546,0.678571429,2,5,3,1
143.4753,-10.4508,2,1,0.025313113,1.117355261,0.669626281,24.71428571,1.045444079,0.793066652,0,1,1,1
142.3465,-10.4508,1,1,0.012263962,2.645751311,0.057142857,1.714285714,2.645751311,0.142857143,6,6,0,0
143.4364,-10.4515,2,1,0.012298971,1.222636157,0.534390787,11.71428571,1.117080271,0.660918367,1,2,1,0
142.2023,-10.4528,1,1,0.014868051,2.645751311,0.057142857,0.857142857,2.645751311,0.142857143,6,6,0,0
143.6485,-10.4528,2,1,0.032605518,0.578843469,0.537103246,17,0.661165306,0.785009118,0,2,2,1
143.9195,-10.4591,3,1,0.019508358,2.369862272,0.771421057,8,0.976281209,0.80952381,1,4,3,2
142.4438,-10.4617,1,1,0.001301284,2.645751311,0.057142857,0.857142857,2.645751311,0.142857143,6,6,0,0
145.6481,-16.3165,2,1,0.028398522,1.445360284,0.257867939,3.571428571,0.683130051,0.45,1,1,0,0
148.442,-20.0687,1,2,0.109193463,1.183594758,0.559336126,10.71428571,0.753854294,0.729365079,0,1,1,1
143.5045,-11.7577,2,1,0.548407038,0.553506061,0.309493364,36.85714286,0.478840374,0.745577217,0,0,0,0
143.9092,-10.4697,3,1,0.00188851,1.881109036,0.764263287,5.857142857,1.228906903,0.782142857,1,4,3,1
143.1385,-10.4736,2,1,0.021329135,0.728096232,0.457260326,21.85714286,0.82667036,0.730349657,0,1,1,1
143.5556,-10.4746,2,1,0.012654916,1.620662674,0.518903079,13,0.765374952,0.695571789,0,0,0,0
143.2908,-10.4758,2,1,0.051266698,0.962091558,0.555367059,28.14285714,0.837712134,0.685717052,0,1,1,1
